feedback_id,timestamp,department,feedback_source,feedback_text,sentiment_label,sentiment_intensity,rating_score,emotional_tone,word_count,character_count,exclamation_count,question_count,intern_experience,program_duration,has_suggestion,would_recommend
FB_00480,2024-05-28 00:00:00,Data Science,End-of-Program Survey,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.87,4.8,satisfied,16,101,0,0,Experienced,12 weeks,True,True
FB_00481,2024-11-12 00:00:00,Research,Exit Interview,The internship experience was excellent. I really enjoyed working on data analysis projects and learned so much about data visualization.,positive,1.0,4.8,satisfied,20,137,0,0,First Internship,6 months,False,True
FB_00482,2024-08-16 00:00:00,Marketing,End-of-Program Survey,My mentor was very knowledgeable. The Marketing team provided excellent guidance throughout the program.,positive,0.91,4.6,inspired,14,104,0,0,Experienced,8 weeks,True,True
FB_00483,2024-07-16 00:00:00,UX Design,Mid-term Review,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,1.0,4.5,enthusiastic,16,101,0,0,Some Experience,8 weeks,False,True
FB_00484,2024-08-05 00:00:00,Marketing,Weekly Check-in,There were several issues with the program. The mentor support system needs to be addressed for future interns.,negative,0.57,1.5,disappointed,18,111,0,0,Experienced,6 months,False,False
FB_00485,2024-07-28 00:00:00,Business Analytics,Social Media,My mentor was extremely supportive. The Business Analytics team provided excellent guidance throughout the program.,positive,0.59,4.5,excited,15,115,0,0,Experienced,16 weeks,False,True
FB_00486,2024-09-08 00:00:00,Business Analytics,Exit Interview,My experience was satisfactory. The Business Analytics program met the basic expectations.,neutral,0.43,3.1,reserved,12,90,0,0,First Internship,16 weeks,True,False
FB_00487,2024-04-01 00:00:00,Business Analytics,Email Feedback,The internship experience was extremely rewarding. I really enjoyed working on software development and learned so much about project management.,positive,0.7,4.9,satisfied,20,145,0,0,Some Experience,12 weeks,False,True
FB_00488,2024-11-17 00:00:00,Marketing,Exit Interview,"Unfortunately, the internship was unorganized. I faced challenges with workload management.",negative,0.1,1.6,concerned,11,91,0,0,Experienced,6 months,True,False
FB_00489,2024-12-20 00:00:00,Data Science,Weekly Check-in,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.44,4.3,satisfied,16,101,0,0,First Internship,16 weeks,False,True
FB_00490,2024-11-02 00:00:00,Marketing,Weekly Check-in,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.91,3.7,excited,15,114,0,0,First Internship,16 weeks,True,True
FB_00491,2024-05-24 00:00:00,Research,Mentor Meeting,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.86,4.9,inspired,15,115,0,0,Some Experience,6 months,False,True
FB_00492,2024-02-09 00:00:00,Software Engineering,End-of-Program Survey,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.79,4.0,satisfied,16,96,0,0,First Internship,12 weeks,True,True
FB_00493,2024-03-01 00:00:00,UX Design,Weekly Check-in,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.63,4.5,excited,15,114,0,0,First Internship,12 weeks,True,True
FB_00494,2024-08-08 00:00:00,Software Engineering,Email Feedback,My mentor was extremely supportive. The Software Engineering team provided excellent guidance throughout the program.,positive,0.93,5.0,satisfied,15,117,0,0,First Internship,12 weeks,False,True
FB_00495,2024-12-07 00:00:00,Research,Social Media,It was a standard internship experience. I completed my assignments in Research.,neutral,0.5,2.9,balanced,12,80,0,0,First Internship,8 weeks,True,True
FB_00496,2024-06-29 00:00:00,Software Engineering,Social Media,"The Software Engineering program needs improvement. Specifically, the onboarding process was disappointing.",negative,0.1,2.2,concerned,12,107,0,0,First Internship,12 weeks,False,False
FB_00497,2024-03-28 00:00:00,Data Science,End-of-Program Survey,The internship was expected. I worked on software development and gained experience in data analysis.,neutral,0.43,2.9,balanced,15,101,0,0,Experienced,8 weeks,True,False
FB_00498,2024-12-10 00:00:00,Software Engineering,Social Media,It was a standard internship experience. I completed my assignments in Software Engineering.,neutral,0.47,2.5,objective,13,92,0,0,First Internship,12 weeks,True,True
FB_00499,2024-12-26 00:00:00,UX Design,Mid-term Review,I would highly recommend this program to others. The project variety made it a wonderful experience.,positive,0.9,5.0,enthusiastic,16,100,0,0,Some Experience,8 weeks,False,True
FB_00500,2024-04-06 00:00:00,UX Design,End-of-Program Survey,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.89,4.2,satisfied,16,101,0,0,First Internship,6 months,True,True
FB_00501,2024-07-24 00:00:00,Marketing,Mid-term Review,I would highly recommend this program to others. The mentor support made it a wonderful experience.,positive,0.94,5.0,satisfied,16,99,0,0,Experienced,8 weeks,True,True
FB_00502,2024-05-22 00:00:00,Software Engineering,End-of-Program Survey,My mentor was extremely supportive. The Software Engineering team provided excellent guidance throughout the program.,positive,0.7,4.5,satisfied,15,117,0,0,Experienced,16 weeks,True,True
FB_00503,2024-05-08 00:00:00,Research,Exit Interview,The company culture is dynamic and exciting. I felt supported and valued during my time here.,positive,0.86,4.8,excited,16,93,0,0,Some Experience,6 months,False,True
FB_00504,2024-03-19 00:00:00,Software Engineering,End-of-Program Survey,The internship experience was exceptionally valuable. I really enjoyed working on user research and learned so much about data analysis.,positive,0.9,4.9,enthusiastic,20,136,0,0,Some Experience,8 weeks,True,True
FB_00505,2024-10-03 00:00:00,Research,Mentor Meeting,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.72,5.0,enthusiastic,16,100,0,0,Experienced,8 weeks,True,True
FB_00506,2024-08-23 00:00:00,Data Science,Exit Interview,The internship was average. I worked on user research and gained experience in project management.,neutral,0.52,3.7,objective,15,98,0,0,First Internship,8 weeks,False,True
FB_00507,2024-12-03 00:00:00,Marketing,Email Feedback,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.7,5.0,satisfied,16,100,0,0,Experienced,6 months,False,True
FB_00508,2024-01-15 00:00:00,Software Engineering,Social Media,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.83,5.0,excited,15,114,0,0,Experienced,8 weeks,False,True
FB_00509,2024-08-07 00:00:00,Marketing,Weekly Check-in,The program was acceptable. I learned some skills in project management during my time here.,neutral,0.45,2.7,neutral,15,92,0,0,Some Experience,16 weeks,False,False
FB_00510,2024-01-11 00:00:00,Software Engineering,Mid-term Review,This internship exceeded my expectations. The learning opportunities was particularly valuable for my career development.,positive,0.86,4.3,grateful,15,121,0,0,Experienced,16 weeks,False,True
FB_00511,2024-10-19 00:00:00,Research,Mentor Meeting,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.71,4.8,satisfied,16,96,0,0,Some Experience,16 weeks,False,True
FB_00512,2024-11-10 00:00:00,UX Design,End-of-Program Survey,My experience was satisfactory. The UX Design program met the basic expectations.,neutral,0.71,3.0,calm,12,81,0,0,Some Experience,16 weeks,True,False
FB_00513,2024-07-24 00:00:00,Research,Mentor Meeting,"Unfortunately, the internship was stressful. I faced challenges with project guidance.",negative,0.37,3.4,suggestive,11,86,0,0,First Internship,8 weeks,True,False
FB_00514,2024-11-29 00:00:00,Business Analytics,End-of-Program Survey,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.82,4.5,excited,15,114,0,0,Some Experience,16 weeks,False,True
FB_00515,2024-04-05 00:00:00,Business Analytics,Weekly Check-in,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.65,4.8,inspired,16,107,0,0,Experienced,6 months,False,True
FB_00516,2024-03-16 00:00:00,Research,Exit Interview,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.55,4.4,satisfied,16,101,0,0,First Internship,12 weeks,True,True
FB_00517,2024-12-17 00:00:00,Marketing,Mentor Meeting,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.9,4.7,enthusiastic,15,114,0,0,Experienced,12 weeks,False,True
FB_00518,2024-03-22 00:00:00,Data Science,Mid-term Review,My mentor was excellent guide. The Data Science team provided excellent guidance throughout the program.,positive,1.0,4.3,grateful,15,104,0,0,Some Experience,12 weeks,False,True
FB_00519,2024-07-05 00:00:00,Marketing,Email Feedback,The internship experience was excellent. I really enjoyed working on data analysis projects and learned so much about Python programming.,positive,0.58,3.9,satisfied,20,137,0,0,Experienced,8 weeks,False,True
FB_00520,2024-05-01 00:00:00,Research,Mentor Meeting,The internship experience was impressive. I really enjoyed working on machine learning models and learned so much about technical writing.,positive,0.96,4.6,excited,20,138,0,0,Experienced,8 weeks,True,True
FB_00521,2024-03-30 00:00:00,Marketing,Weekly Check-in,It was a standard internship experience. I completed my assignments in Marketing.,neutral,0.45,3.8,neutral,12,81,0,0,First Internship,16 weeks,False,False
FB_00522,2024-07-04 00:00:00,Business Analytics,End-of-Program Survey,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.79,5.0,grateful,15,114,0,0,Some Experience,16 weeks,True,True
FB_00523,2024-11-23 00:00:00,Data Science,Email Feedback,There were several issues with the program. The project planning needs to be addressed for future interns.,negative,0.43,1.9,concerned,17,106,0,0,Experienced,16 weeks,True,False
FB_00524,2024-06-01 00:00:00,Research,End-of-Program Survey,My mentor was always available. The Research team provided excellent guidance throughout the program.,positive,0.56,4.8,grateful,14,101,0,0,First Internship,12 weeks,True,True
FB_00525,2024-07-30 00:00:00,Research,Weekly Check-in,It was a standard internship experience. I completed my assignments in Research.,neutral,0.64,3.7,objective,12,80,0,0,Some Experience,6 months,True,True
FB_00526,2024-11-24 00:00:00,Software Engineering,Email Feedback,The internship experience was wonderful. I really enjoyed working on user research and learned so much about technical writing.,positive,0.86,4.2,excited,19,127,0,0,Experienced,12 weeks,False,True
FB_00527,2024-12-31 00:00:00,Research,Mid-term Review,My mentor was extremely supportive. The Research team provided excellent guidance throughout the program.,positive,0.84,4.7,inspired,14,105,0,0,Experienced,12 weeks,True,True
FB_00528,2024-03-29 00:00:00,Research,Exit Interview,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.43,2.7,balanced,12,100,0,0,Experienced,16 weeks,True,False
FB_00529,2024-04-11 00:00:00,UX Design,Weekly Check-in,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.98,4.5,satisfied,16,107,0,0,Some Experience,12 weeks,False,True
