feedback_id,intern_id,year,month,feedback_category,score,mentor,comments
INT_0028_M4_Tec,INT_0028,2024,4,Technical Skills,8.1,Dr. Davis,"Good performance in technical skills, reliable and consistent"
INT_0028_M4_Com,INT_0028,2024,4,Communication,9.0,Dr. Davis,"Outstanding performance in communication, great initiative"
INT_0028_M4_Pro,INT_0028,2024,4,Problem Solving,9.8,Dr. Davis,"Outstanding performance in problem solving, great initiative"
INT_0028_M4_Tea,INT_0028,2024,4,Teamwork,8.4,Dr. Davis,"Good performance in teamwork, reliable and consistent"
INT_0028_M4_Ini,INT_0028,2024,4,Initiative,8.5,Dr. Davis,"Solid initiative skills, continues to improve"
INT_0028_M5_Tec,INT_0028,2024,5,Technical Skills,7.7,Dr. Davis,"Solid technical skills skills, continues to improve"
INT_0028_M5_Com,INT_0028,2024,5,Communication,7.4,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0028_M5_Pro,INT_0028,2024,5,Problem Solving,8.0,Dr. Davis,"Strong problem solving, meets all expectations"
INT_0028_M5_Tea,INT_0028,2024,5,Teamwork,8.3,Dr. Davis,"Solid teamwork skills, continues to improve"
INT_0028_M5_Ini,INT_0028,2024,5,Initiative,7.8,Dr. Davis,"Strong initiative, meets all expectations"
INT_0028_M6_Tec,INT_0028,2024,6,Technical Skills,9.2,Dr. Davis,"Exceptional technical skills, consistently exceeds expectations"
INT_0028_M6_Com,INT_0028,2024,6,Communication,8.0,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0028_M6_Pro,INT_0028,2024,6,Problem Solving,9.2,Dr. Davis,"Outstanding performance in problem solving, great initiative"
INT_0028_M6_Tea,INT_0028,2024,6,Teamwork,9.8,Dr. Davis,"Excellent teamwork, demonstrates advanced skills"
INT_0028_M6_Ini,INT_0028,2024,6,Initiative,9.0,Dr. Davis,"Good performance in initiative, reliable and consistent"
INT_0029_M1_Tec,INT_0029,2024,1,Technical Skills,7.5,Dr. Davis,"Good performance in technical skills, reliable and consistent"
INT_0029_M1_Com,INT_0029,2024,1,Communication,7.8,Dr. Davis,"Solid communication skills, continues to improve"
INT_0029_M1_Pro,INT_0029,2024,1,Problem Solving,8.2,Dr. Davis,"Good performance in problem solving, reliable and consistent"
INT_0029_M1_Tea,INT_0029,2024,1,Teamwork,7.7,Dr. Davis,"Solid teamwork skills, continues to improve"
INT_0029_M1_Ini,INT_0029,2024,1,Initiative,7.1,Dr. Davis,"Strong initiative, meets all expectations"
INT_0029_M2_Tec,INT_0029,2024,2,Technical Skills,10.0,Dr. Davis,"Excellent technical skills, demonstrates advanced skills"
INT_0029_M2_Com,INT_0029,2024,2,Communication,9.1,Dr. Davis,"Outstanding performance in communication, great initiative"
INT_0029_M2_Pro,INT_0029,2024,2,Problem Solving,9.8,Dr. Davis,"Excellent problem solving, demonstrates advanced skills"
INT_0029_M2_Tea,INT_0029,2024,2,Teamwork,9.3,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0029_M2_Ini,INT_0029,2024,2,Initiative,9.9,Dr. Davis,"Exceptional initiative, consistently exceeds expectations"
INT_0029_M3_Tec,INT_0029,2024,3,Technical Skills,7.3,Dr. Davis,"Solid technical skills skills, continues to improve"
INT_0029_M3_Com,INT_0029,2024,3,Communication,8.4,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0029_M3_Pro,INT_0029,2024,3,Problem Solving,6.6,Dr. Davis,"Adequate problem solving, has room for improvement"
INT_0029_M3_Tea,INT_0029,2024,3,Teamwork,6.4,Dr. Davis,"Adequate teamwork, has room for improvement"
INT_0029_M3_Ini,INT_0029,2024,3,Initiative,6.6,Dr. Davis,"Average performance in initiative, working on improvements"
INT_0029_M4_Tec,INT_0029,2024,4,Technical Skills,9.8,Dr. Davis,"Excellent technical skills, demonstrates advanced skills"
INT_0029_M4_Com,INT_0029,2024,4,Communication,9.2,Dr. Davis,"Excellent communication, demonstrates advanced skills"
INT_0029_M4_Pro,INT_0029,2024,4,Problem Solving,9.4,Dr. Davis,"Excellent problem solving, demonstrates advanced skills"
INT_0029_M4_Tea,INT_0029,2024,4,Teamwork,9.9,Dr. Davis,"Outstanding performance in teamwork, great initiative"
INT_0029_M4_Ini,INT_0029,2024,4,Initiative,9.9,Dr. Davis,"Excellent initiative, demonstrates advanced skills"
INT_0029_M5_Tec,INT_0029,2024,5,Technical Skills,7.5,Dr. Davis,"Solid technical skills skills, continues to improve"
INT_0029_M5_Com,INT_0029,2024,5,Communication,8.8,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0029_M5_Pro,INT_0029,2024,5,Problem Solving,8.5,Dr. Davis,"Good performance in problem solving, reliable and consistent"
INT_0029_M5_Tea,INT_0029,2024,5,Teamwork,9.1,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0029_M5_Ini,INT_0029,2024,5,Initiative,8.1,Dr. Davis,"Good performance in initiative, reliable and consistent"
INT_0029_M6_Tec,INT_0029,2024,6,Technical Skills,9.6,Dr. Davis,"Exceptional technical skills, consistently exceeds expectations"
INT_0029_M6_Com,INT_0029,2024,6,Communication,10.0,Dr. Davis,"Outstanding performance in communication, great initiative"
INT_0029_M6_Pro,INT_0029,2024,6,Problem Solving,9.2,Dr. Davis,"Outstanding performance in problem solving, great initiative"
INT_0029_M6_Tea,INT_0029,2024,6,Teamwork,8.6,Dr. Davis,"Solid teamwork skills, continues to improve"
INT_0029_M6_Ini,INT_0029,2024,6,Initiative,9.5,Dr. Davis,"Outstanding performance in initiative, great initiative"
INT_0030_M1_Tec,INT_0030,2024,1,Technical Skills,9.8,Dr. Smith,"Outstanding performance in technical skills, great initiative"
INT_0030_M1_Com,INT_0030,2024,1,Communication,9.7,Dr. Smith,"Outstanding performance in communication, great initiative"
INT_0030_M1_Pro,INT_0030,2024,1,Problem Solving,8.7,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0030_M1_Tea,INT_0030,2024,1,Teamwork,9.4,Dr. Smith,"Exceptional teamwork, consistently exceeds expectations"
INT_0030_M1_Ini,INT_0030,2024,1,Initiative,8.6,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0030_M2_Tec,INT_0030,2024,2,Technical Skills,5.9,Dr. Smith,"Developing technical skills skills, needs more practice"
INT_0030_M2_Com,INT_0030,2024,2,Communication,6.5,Dr. Smith,"Average performance in communication, working on improvements"
INT_0030_M2_Pro,INT_0030,2024,2,Problem Solving,5.5,Dr. Smith,"Average performance in problem solving, working on improvements"
INT_0030_M2_Tea,INT_0030,2024,2,Teamwork,6.2,Dr. Smith,"Average performance in teamwork, working on improvements"
INT_0030_M2_Ini,INT_0030,2024,2,Initiative,6.5,Dr. Smith,"Average performance in initiative, working on improvements"
INT_0030_M3_Tec,INT_0030,2024,3,Technical Skills,10.0,Dr. Smith,"Excellent technical skills, demonstrates advanced skills"
INT_0030_M3_Com,INT_0030,2024,3,Communication,10.0,Dr. Smith,"Excellent communication, demonstrates advanced skills"
INT_0030_M3_Pro,INT_0030,2024,3,Problem Solving,8.9,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0030_M3_Tea,INT_0030,2024,3,Teamwork,9.5,Dr. Smith,"Outstanding performance in teamwork, great initiative"
INT_0030_M3_Ini,INT_0030,2024,3,Initiative,8.5,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0030_M4_Tec,INT_0030,2024,4,Technical Skills,6.8,Dr. Smith,"Developing technical skills skills, needs more practice"
INT_0030_M4_Com,INT_0030,2024,4,Communication,7.0,Dr. Smith,"Solid communication skills, continues to improve"
INT_0030_M4_Pro,INT_0030,2024,4,Problem Solving,7.3,Dr. Smith,"Strong problem solving, meets all expectations"
INT_0030_M4_Tea,INT_0030,2024,4,Teamwork,6.5,Dr. Smith,"Average performance in teamwork, working on improvements"
INT_0030_M4_Ini,INT_0030,2024,4,Initiative,7.3,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0030_M5_Tec,INT_0030,2024,5,Technical Skills,8.7,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0030_M5_Com,INT_0030,2024,5,Communication,8.3,Dr. Smith,"Strong communication, meets all expectations"
INT_0030_M5_Pro,INT_0030,2024,5,Problem Solving,8.3,Dr. Smith,"Good performance in problem solving, reliable and consistent"
INT_0030_M5_Tea,INT_0030,2024,5,Teamwork,8.4,Dr. Smith,"Strong teamwork, meets all expectations"
INT_0030_M5_Ini,INT_0030,2024,5,Initiative,8.1,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0030_M6_Tec,INT_0030,2024,6,Technical Skills,8.8,Dr. Smith,"Strong technical skills, meets all expectations"
INT_0030_M6_Com,INT_0030,2024,6,Communication,8.4,Dr. Smith,"Strong communication, meets all expectations"
INT_0030_M6_Pro,INT_0030,2024,6,Problem Solving,8.2,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0030_M6_Tea,INT_0030,2024,6,Teamwork,8.5,Dr. Smith,"Solid teamwork skills, continues to improve"
INT_0030_M6_Ini,INT_0030,2024,6,Initiative,8.1,Dr. Smith,"Good performance in initiative, reliable and consistent"
INT_0031_M1_Tec,INT_0031,2024,1,Technical Skills,8.9,Dr. Davis,"Strong technical skills, meets all expectations"
INT_0031_M1_Com,INT_0031,2024,1,Communication,8.8,Dr. Davis,"Strong communication, meets all expectations"
INT_0031_M1_Pro,INT_0031,2024,1,Problem Solving,9.6,Dr. Davis,"Exceptional problem solving, consistently exceeds expectations"
INT_0031_M1_Tea,INT_0031,2024,1,Teamwork,9.1,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0031_M1_Ini,INT_0031,2024,1,Initiative,9.2,Dr. Davis,"Outstanding performance in initiative, great initiative"
INT_0031_M2_Tec,INT_0031,2024,2,Technical Skills,7.9,Dr. Davis,"Good performance in technical skills, reliable and consistent"
INT_0031_M2_Com,INT_0031,2024,2,Communication,7.7,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0031_M2_Pro,INT_0031,2024,2,Problem Solving,8.4,Dr. Davis,"Good performance in problem solving, reliable and consistent"
INT_0031_M2_Tea,INT_0031,2024,2,Teamwork,7.6,Dr. Davis,"Solid teamwork skills, continues to improve"
INT_0031_M2_Ini,INT_0031,2024,2,Initiative,7.8,Dr. Davis,"Good performance in initiative, reliable and consistent"
INT_0031_M3_Tec,INT_0031,2024,3,Technical Skills,9.7,Dr. Davis,"Outstanding performance in technical skills, great initiative"
INT_0031_M3_Com,INT_0031,2024,3,Communication,9.9,Dr. Davis,"Exceptional communication, consistently exceeds expectations"
INT_0031_M3_Pro,INT_0031,2024,3,Problem Solving,9.7,Dr. Davis,"Outstanding performance in problem solving, great initiative"
INT_0031_M3_Tea,INT_0031,2024,3,Teamwork,9.7,Dr. Davis,"Outstanding performance in teamwork, great initiative"
INT_0031_M3_Ini,INT_0031,2024,3,Initiative,10.0,Dr. Davis,"Exceptional initiative, consistently exceeds expectations"
INT_0031_M4_Tec,INT_0031,2024,4,Technical Skills,9.2,Dr. Davis,"Outstanding performance in technical skills, great initiative"
INT_0031_M4_Com,INT_0031,2024,4,Communication,9.4,Dr. Davis,"Excellent communication, demonstrates advanced skills"
INT_0031_M4_Pro,INT_0031,2024,4,Problem Solving,10.0,Dr. Davis,"Excellent problem solving, demonstrates advanced skills"
INT_0031_M4_Tea,INT_0031,2024,4,Teamwork,9.5,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0031_M4_Ini,INT_0031,2024,4,Initiative,9.7,Dr. Davis,"Outstanding performance in initiative, great initiative"
INT_0031_M5_Tec,INT_0031,2024,5,Technical Skills,9.2,Dr. Davis,"Outstanding performance in technical skills, great initiative"
INT_0031_M5_Com,INT_0031,2024,5,Communication,9.5,Dr. Davis,"Exceptional communication, consistently exceeds expectations"
INT_0031_M5_Pro,INT_0031,2024,5,Problem Solving,8.8,Dr. Davis,"Strong problem solving, meets all expectations"
INT_0031_M5_Tea,INT_0031,2024,5,Teamwork,9.2,Dr. Davis,"Outstanding performance in teamwork, great initiative"
INT_0031_M5_Ini,INT_0031,2024,5,Initiative,8.9,Dr. Davis,"Good performance in initiative, reliable and consistent"
INT_0031_M6_Tec,INT_0031,2024,6,Technical Skills,9.8,Dr. Davis,"Outstanding performance in technical skills, great initiative"
INT_0031_M6_Com,INT_0031,2024,6,Communication,10.0,Dr. Davis,"Excellent communication, demonstrates advanced skills"
INT_0031_M6_Pro,INT_0031,2024,6,Problem Solving,10.0,Dr. Davis,"Excellent problem solving, demonstrates advanced skills"
INT_0031_M6_Tea,INT_0031,2024,6,Teamwork,10.0,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0031_M6_Ini,INT_0031,2024,6,Initiative,9.1,Dr. Davis,"Exceptional initiative, consistently exceeds expectations"
INT_0032_M1_Tec,INT_0032,2024,1,Technical Skills,7.4,Prof. Brown,"Solid technical skills skills, continues to improve"
INT_0032_M1_Com,INT_0032,2024,1,Communication,7.2,Prof. Brown,"Good performance in communication, reliable and consistent"
INT_0032_M1_Pro,INT_0032,2024,1,Problem Solving,6.9,Prof. Brown,"Average performance in problem solving, working on improvements"
INT_0032_M1_Tea,INT_0032,2024,1,Teamwork,7.3,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0032_M1_Ini,INT_0032,2024,1,Initiative,6.9,Prof. Brown,"Developing initiative skills, needs more practice"
INT_0032_M2_Tec,INT_0032,2024,2,Technical Skills,7.1,Prof. Brown,"Good performance in technical skills, reliable and consistent"
INT_0032_M2_Com,INT_0032,2024,2,Communication,7.5,Prof. Brown,"Strong communication, meets all expectations"
INT_0032_M2_Pro,INT_0032,2024,2,Problem Solving,8.0,Prof. Brown,"Good performance in problem solving, reliable and consistent"
INT_0032_M2_Tea,INT_0032,2024,2,Teamwork,7.3,Prof. Brown,"Strong teamwork, meets all expectations"
INT_0032_M2_Ini,INT_0032,2024,2,Initiative,8.6,Prof. Brown,"Solid initiative skills, continues to improve"
INT_0032_M3_Tec,INT_0032,2024,3,Technical Skills,5.7,Prof. Brown,"Developing technical skills skills, needs more practice"
INT_0032_M3_Com,INT_0032,2024,3,Communication,7.0,Prof. Brown,"Average performance in communication, working on improvements"
INT_0032_M3_Pro,INT_0032,2024,3,Problem Solving,6.7,Prof. Brown,"Adequate problem solving, has room for improvement"
INT_0032_M3_Tea,INT_0032,2024,3,Teamwork,7.0,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0032_M3_Ini,INT_0032,2024,3,Initiative,6.8,Prof. Brown,"Average performance in initiative, working on improvements"
INT_0032_M4_Tec,INT_0032,2024,4,Technical Skills,7.8,Prof. Brown,"Solid technical skills skills, continues to improve"
INT_0032_M4_Com,INT_0032,2024,4,Communication,7.6,Prof. Brown,"Solid communication skills, continues to improve"
INT_0032_M4_Pro,INT_0032,2024,4,Problem Solving,7.8,Prof. Brown,"Good performance in problem solving, reliable and consistent"
INT_0032_M4_Tea,INT_0032,2024,4,Teamwork,8.0,Prof. Brown,"Solid teamwork skills, continues to improve"
INT_0032_M4_Ini,INT_0032,2024,4,Initiative,8.7,Prof. Brown,"Solid initiative skills, continues to improve"
INT_0032_M5_Tec,INT_0032,2024,5,Technical Skills,8.2,Prof. Brown,"Solid technical skills skills, continues to improve"
INT_0032_M5_Com,INT_0032,2024,5,Communication,8.3,Prof. Brown,"Solid communication skills, continues to improve"
INT_0032_M5_Pro,INT_0032,2024,5,Problem Solving,8.3,Prof. Brown,"Strong problem solving, meets all expectations"
INT_0032_M5_Tea,INT_0032,2024,5,Teamwork,6.7,Prof. Brown,"Average performance in teamwork, working on improvements"
INT_0032_M5_Ini,INT_0032,2024,5,Initiative,8.7,Prof. Brown,"Solid initiative skills, continues to improve"
INT_0032_M6_Tec,INT_0032,2024,6,Technical Skills,8.2,Prof. Brown,"Solid technical skills skills, continues to improve"
INT_0032_M6_Com,INT_0032,2024,6,Communication,7.7,Prof. Brown,"Good performance in communication, reliable and consistent"
INT_0032_M6_Pro,INT_0032,2024,6,Problem Solving,8.1,Prof. Brown,"Good performance in problem solving, reliable and consistent"
INT_0032_M6_Tea,INT_0032,2024,6,Teamwork,7.0,Prof. Brown,"Strong teamwork, meets all expectations"
INT_0032_M6_Ini,INT_0032,2024,6,Initiative,7.3,Prof. Brown,"Solid initiative skills, continues to improve"
INT_0033_M1_Tec,INT_0033,2024,1,Technical Skills,5.4,Prof. Miller,"Average performance in technical skills, working on improvements"
INT_0033_M1_Com,INT_0033,2024,1,Communication,6.3,Prof. Miller,"Developing communication skills, needs more practice"
INT_0033_M1_Pro,INT_0033,2024,1,Problem Solving,6.4,Prof. Miller,"Adequate problem solving, has room for improvement"
INT_0033_M1_Tea,INT_0033,2024,1,Teamwork,7.0,Prof. Miller,"Average performance in teamwork, working on improvements"
INT_0033_M1_Ini,INT_0033,2024,1,Initiative,5.6,Prof. Miller,"Adequate initiative, has room for improvement"
INT_0033_M2_Tec,INT_0033,2024,2,Technical Skills,6.6,Prof. Miller,"Developing technical skills skills, needs more practice"
INT_0033_M2_Com,INT_0033,2024,2,Communication,6.7,Prof. Miller,"Average performance in communication, working on improvements"
INT_0033_M2_Pro,INT_0033,2024,2,Problem Solving,5.7,Prof. Miller,"Adequate problem solving, has room for improvement"
INT_0033_M2_Tea,INT_0033,2024,2,Teamwork,5.9,Prof. Miller,"Adequate teamwork, has room for improvement"
INT_0033_M2_Ini,INT_0033,2024,2,Initiative,6.8,Prof. Miller,"Average performance in initiative, working on improvements"
INT_0033_M3_Tec,INT_0033,2024,3,Technical Skills,7.9,Prof. Miller,"Solid technical skills skills, continues to improve"
INT_0033_M3_Com,INT_0033,2024,3,Communication,8.4,Prof. Miller,"Strong communication, meets all expectations"
INT_0033_M3_Pro,INT_0033,2024,3,Problem Solving,8.4,Prof. Miller,"Solid problem solving skills, continues to improve"
INT_0033_M3_Tea,INT_0033,2024,3,Teamwork,8.8,Prof. Miller,"Strong teamwork, meets all expectations"
INT_0033_M3_Ini,INT_0033,2024,3,Initiative,8.1,Prof. Miller,"Good performance in initiative, reliable and consistent"
INT_0033_M4_Tec,INT_0033,2024,4,Technical Skills,6.3,Prof. Miller,"Developing technical skills skills, needs more practice"
INT_0033_M4_Com,INT_0033,2024,4,Communication,5.3,Prof. Miller,"Average performance in communication, working on improvements"
